rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/value_loss,train/loss,train/entropy_loss,train/clip_range,train/n_updates,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
164.33,485,63,30720,-153.74617035,60,668.7276250123978,247.18984985351562,-1.060834664851427,0.2,590,0.052505285,0.0003,3.3416959922760725e-05,0.0008566379547119141,0.120703125
167.88,491,63,31232,-151.22628206999997,61,197.83031945228578,56.77808380126953,-1.0591340996325016,0.2,600,0.0068041524,0.0003,-0.005762211629189551,-0.10007858276367188,0.0486328125
167.88,497,63,31744,-151.22628206999997,62,315.6096457481384,34.027801513671875,-1.0624681174755097,0.2,610,0.0033041863,0.0003,-0.007416842272505164,0.004764199256896973,0.0728515625
176.11,501,64,32256,-147.23821402999997,63,35.32566709816456,2.7073631286621094,-1.227245058119297,0.2,620,0.023618482,0.0003,-0.009589849947951734,0.046735942363739014,0.16640625
180.44,506,64,32768,-146.90212753,64,22.970929408073424,10.321858406066895,-1.2066959626972675,0.2,630,0.0102194585,0.0003,-0.016850720241200177,0.6932342052459717,0.1392578125
182.31,512,64,33280,-145.57121216000002,65,285.05344285964964,77.94294738769531,-1.12594927996397,0.2,640,0.0074035046,0.0003,-0.004388721752911806,-0.23577511310577393,0.062109375
181.44,518,65,33792,-141.77559315,66,305.3669731616974,227.28643798828125,-1.1083574987947942,0.2,650,0.0065999706,0.0003,-0.009476967644877732,0.07900196313858032,0.07109375
183.78,524,65,34304,-139.61310096,67,77.57983112335205,13.934853553771973,-1.0930132180452348,0.2,660,0.003040451,0.0003,-0.003978936444036662,0.3955215811729431,0.017578125
189.94,528,65,34816,-137.54375543999998,68,69.77817667722702,25.778594970703125,-1.2253940030932426,0.2,670,0.01155805,0.0003,-0.006767232972197235,0.44204598665237427,0.1896484375
191.2,534,66,35328,-137.34857859,69,86.05937161445618,44.204132080078125,-1.1183314070105552,0.2,680,0.004489003,0.0003,-0.003852860222104937,0.561933159828186,0.0087890625
194.54,539,66,35840,-134.01823664,70,68.17476449012756,8.473898887634277,-1.1554234340786933,0.2,690,0.0016972397,0.0003,-0.003284763649571687,0.7711438536643982,0.0
194.54,545,66,36352,-134.01823664,71,182.01800290346145,85.9321517944336,-1.07269921079278,0.2,700,0.0071383463,0.0003,-0.0035435859113931655,0.4615967273712158,0.036328125
203.83,549,67,36864,-132.99753493,72,47.505782663822174,11.695175170898438,-1.1138367481529712,0.2,710,0.019949604,0.0003,-0.009297495463397355,0.8871364295482635,0.1912109375
204.72,554,67,37376,-129.05483259000002,73,21.892835789918898,0.8909490704536438,-1.262457837164402,0.2,720,0.014610201,0.0003,-0.004733867989853024,0.9398946203291416,0.1177734375
207.05,560,67,37888,-126.41201042,74,165.21408771276475,143.0478515625,-1.0463314436376094,0.2,730,0.003519296,0.0003,-0.0018296254915185274,0.7106039822101593,0.0158203125
207.64,566,67,38400,-126.59557308000001,75,201.85461182594298,70.06580352783203,-1.0484661765396595,0.2,740,0.0033651255,0.0003,-0.0021061330335214734,0.6883071064949036,0.001953125
207.64,571,68,38912,-126.59557308000001,76,82.44477046728134,8.464006423950195,-1.1609043434262276,0.2,750,0.007770903,0.0003,-0.005502292164601385,0.7601258754730225,0.0693359375
217.33,575,68,39424,-121.71216684999999,77,7.442818550765514,2.418947219848633,-1.172230489552021,0.2,760,0.009509661,0.0003,0.004320045793429017,0.8188567012548447,0.30546875
219.16,581,68,39936,-120.73176024000003,78,65.08019015789031,3.244293451309204,-1.1075125224888325,0.2,770,0.00896749,0.0003,-0.006273619155399502,0.7342534959316254,0.0458984375
219.16,586,68,40448,-120.73176024000003,79,147.43883310556413,12.328513145446777,-1.0949333347380161,0.2,780,0.011763489,0.0003,-0.006793635396752507,0.6484138369560242,0.05234375
229.87,590,69,40960,-120.00394625000001,80,4.378247705847025,1.3646997213363647,-1.111712059378624,0.2,790,0.0063740513,0.0003,-0.00533869732171297,0.9125969335436821,0.1029296875
231.85,596,69,41472,-118.36893876,81,586.3026228189468,671.6875,-1.0415348172187806,0.2,800,0.016988885,0.0003,0.043372831447049974,0.43400460481643677,0.4779296875
231.85,601,69,41984,-118.36893876,82,78.02794748544693,26.502531051635742,-1.073413997143507,0.2,810,0.0038441326,0.0003,-0.005694036884233355,0.6788827776908875,0.0666015625
242.43,605,70,42496,-117.85846964000001,83,53.63278836458922,0.747550904750824,-1.1387236729264258,0.2,820,0.01065824,0.0003,-0.0042936550453305244,0.46761029958724976,0.0404296875
242.43,611,70,43008,-117.85846964000001,84,228.1294408932328,266.32244873046875,-1.1110620833933353,0.2,830,0.012896001,0.0003,-0.00274894330650568,0.46798551082611084,0.0822265625
250.98,616,70,43520,-115.35494219,85,254.1555459499359,17.5408935546875,-1.0098149284720421,0.2,840,0.005633354,0.0003,-0.0009360415628179908,-0.09014654159545898,0.0470703125
254.14,621,70,44032,-120.38851833999999,86,50.67619337532669,0.999294102191925,-1.1420000791549683,0.2,850,0.0082074925,0.0003,-0.002300045161973685,0.44188785552978516,0.13046875
254.73,628,70,44544,-122.53039914000001,87,445.5995083332062,273.769287109375,-0.9495380356907844,0.2,860,0.003827107,0.0003,-0.0046413911622948945,0.42227309942245483,0.063671875
254.73,637,70,45056,-122.53039914000001,88,207.38693203926087,189.49032592773438,-1.0240206331014634,0.2,870,0.004802133,0.0003,-0.010993089200928808,0.500128448009491,0.09296875
263.63,641,71,45568,-124.55613351000002,89,106.85025217533112,100.90835571289062,-1.1127968825399877,0.2,880,0.014400321,0.0003,-0.0155237982631661,0.5448695421218872,0.26953125
267.07,647,71,46080,-125.62274676999999,90,129.39601261615752,60.03029251098633,-1.116404089331627,0.2,890,0.016937163,0.0003,0.013578756502829492,0.4493107199668884,0.3615234375
267.07,653,71,46592,-125.62274676999999,91,95.30427497625351,21.68852996826172,-0.9975666217505932,0.2,900,0.01105332,0.0003,-0.004576603323221207,0.6827346384525299,0.1111328125
276.58,658,71,47104,-125.64730862,92,14.305351593717933,9.088400840759277,-1.0983035124838352,0.2,910,0.015015898,0.0003,0.003823590953834355,0.8382546156644821,0.18359375
279.89,664,71,47616,-128.94447802,93,208.77868539094925,122.16911315917969,-1.0084428146481514,0.2,920,0.011295394,0.0003,-0.00510926911374554,0.10272479057312012,0.068359375
284.62,670,71,48128,-129.79031151000004,94,500.75988907814025,34.81483840942383,-1.075610238313675,0.2,930,0.008196265,0.0003,-0.014442831068299711,0.10924351215362549,0.1646484375
286.01,675,71,48640,-129.06225474000001,95,256.821311211586,684.5724487304688,-1.1010253392159939,0.2,940,0.018478468,0.0003,-0.0013480130583047867,0.5911648273468018,0.2314453125
288.66,680,72,49152,-129.81761115,96,160.0150948047638,34.5377311706543,-1.067822767049074,0.2,950,0.012744719,0.0003,-0.004884870653040707,0.10903865098953247,0.1068359375
292.13,687,72,49664,-129.9330908,97,362.16109244823457,353.53045654296875,-0.9726332515478134,0.2,960,0.0088262595,0.0003,-0.004552157782018185,0.18504571914672852,0.030078125
292.13,694,72,50176,-129.9330908,98,117.08451956510544,143.14862060546875,-1.078316766768694,0.2,970,0.006029199,0.0003,-0.008866295509506017,0.2876558303833008,0.05390625
297.33,698,72,50688,-131.21028716,99,35.898141872882846,9.012014389038086,-1.09564553424716,0.2,980,0.006484261,0.0003,-0.0035082574933767317,0.39585548639297485,0.0986328125
297.33,704,72,51200,-131.21028716,100,104.3184650182724,21.954242706298828,-1.0590462319552898,0.2,990,0.011628771,0.0003,-0.006467735872138292,0.24756520986557007,0.1357421875
308.16,708,73,51712,-124.21998273000001,101,61.67446628212929,107.33345031738281,-1.144859229028225,0.2,1000,0.012009802,0.0003,-0.006199518253561109,0.16629278659820557,0.0869140625
308.16,714,73,52224,-124.21998273000001,102,108.86389426141977,311.8840026855469,-0.9996143259108067,0.2,1010,0.0052915616,0.0003,-0.006587379379197955,0.4891713261604309,0.100390625
309.88,718,73,52736,-123.32393830999999,103,52.99218927621841,14.301156997680664,-1.0324012629687787,0.2,1020,0.008189572,0.0003,-0.0037905633565969766,0.35452866554260254,0.0740234375
314.74,723,73,53248,-121.72829137999999,104,105.19242745637894,25.961896896362305,-1.0745469219982624,0.2,1030,0.013556513,0.0003,-0.0066316085634753105,0.39953815937042236,0.128515625
314.74,728,73,53760,-121.72829137999999,105,183.46000512838364,30.98819923400879,-1.0820801094174386,0.2,1040,0.0054347906,0.0003,-0.0031242887955158947,0.6923679709434509,0.0328125
323.76,731,74,54272,-118.11461572,106,37.89345155283809,0.5368860960006714,-1.0247119449079036,0.2,1050,0.006051316,0.0003,-0.008080640831030906,0.7414223551750183,0.15234375
323.76,737,74,54784,-118.11461572,107,25.030747044086457,16.749319076538086,-1.007664541900158,0.2,1060,0.007989939,0.0003,-0.0022856634692288934,0.9122117981314659,0.1337890625
332.37,740,74,55296,-112.89884236,108,68.06908917324617,24.13921356201172,-1.0404844827950002,0.2,1070,0.06993686,0.0003,0.0010713884606957436,0.5289509296417236,0.1134765625
334.13,745,74,55808,-110.98976053999999,109,36.267691717669365,0.5773336291313171,-0.973695271462202,0.2,1080,0.0046082768,0.0003,-0.0015990772517398,0.6617530882358551,0.0330078125
334.13,750,75,56320,-110.98976053999999,110,181.06465052515267,4.350745677947998,-0.9743512764573097,0.2,1090,0.0046764417,0.0003,-0.0019402487203478813,0.18996351957321167,0.06484375
344.94,753,75,56832,-108.44295461000002,111,1.576234384952113,0.1661984920501709,-0.9492681719362736,0.2,1100,0.047322907,0.0003,-0.0037483906489796937,0.9526819288730621,0.1890625
344.94,760,75,57344,-108.44295461000002,112,685.6828924655914,51.208412170410156,-0.8511796526610851,0.2,1110,0.017527435,0.0003,0.007085493579506874,-0.1354987621307373,0.1828125
353.72,764,75,57856,-103.96383005,113,162.06348074153067,3.3174917697906494,-0.9219976641237736,0.2,1120,0.0019045852,0.0003,0.0007077919319272042,-0.012833595275878906,0.0578125
357.72,769,75,58368,-99.50906752999998,114,39.71873347982764,1.6365185976028442,-0.9105627875775099,0.2,1130,0.02958135,0.0003,-0.0011748122982680798,0.09138590097427368,0.0919921875
359.94,777,75,58880,-97.29673087999998,115,343.1276452064514,15.688516616821289,-0.9378955096006394,0.2,1140,0.011659225,0.0003,0.010797884047497064,0.36829501390457153,0.2375
360.71,781,75,59392,-95.82319808000003,116,83.4580141365528,17.036048889160156,-1.001305913925171,0.2,1150,0.013328012,0.0003,0.007174028921872378,0.4870809316635132,0.2181640625
362.05,791,75,59904,-94.82447150000002,117,102.57353324890137,11.387816429138184,-0.9643170095980167,0.2,1160,0.0057131345,0.0003,-0.006949686643201858,0.7160397469997406,0.083203125
362.05,796,75,60416,-94.82447150000002,118,184.69229078292847,167.7098388671875,-0.9834276646375656,0.2,1170,0.0053304387,0.0003,-0.007050875818822533,0.5581807792186737,0.0837890625
370.62,800,76,60928,-91.17379737000002,119,4.592691434221342,1.2818849086761475,-0.7770459942519665,0.2,1180,0.0077394904,0.0003,-0.0031344772316515444,0.4538258910179138,0.05
374.3,806,76,61440,-85.68190698000002,120,64.04077136032284,19.03870391845703,-0.9276806578040123,0.2,1190,0.0075384285,0.0003,-0.003875516843982041,0.713624119758606,0.039453125
375.65,814,76,61952,-85.84578214000001,121,512.7262059926986,41.09968185424805,-0.8214347124099731,0.2,1200,0.0034989717,0.0003,-0.004083209577947855,-0.2972588539123535,0.024609375
375.65,820,76,62464,-85.84578214000001,122,181.9643887028098,10.179022789001465,-0.8592881388962269,0.2,1210,0.006127626,0.0003,-0.004970284341834485,0.37464725971221924,0.0919921875
385.79,825,76,62976,-79.69886522000003,123,0.45722083626314997,0.1099315658211708,-0.4676599718630314,0.2,1220,0.013345525,0.0003,-0.00790935253025964,-0.011895537376403809,0.1103515625
385.79,831,76,63488,-79.69886522000003,124,159.56083619594574,8.97908878326416,-0.9730178095400334,0.2,1230,0.0054437183,0.0003,0.0008354161866009236,0.4714295268058777,0.15859375
393.6,835,76,64000,-75.65012783000002,125,28.323854005336763,8.79772663116455,-0.8694212581962347,0.2,1240,0.01804109,0.0003,-0.005217595305293798,0.7870981246232986,0.1236328125
393.1,840,76,64512,-74.22024139000001,126,209.5523729882203,2.3131401538848877,-0.476941167190671,0.2,1250,0.0022429577,0.0003,-0.006930957664735615,0.2736830711364746,0.0388671875
388.37,845,76,65024,-67.75299338000002,127,279.8533709853888,95.01663970947266,-0.9323859199881553,0.2,1260,0.011796729,0.0003,-0.0087763688294217,0.34859663248062134,0.1171875
390.74,851,77,65536,-69.34772381,128,549.3761357545852,1.7281147241592407,-0.6276769679039716,0.2,1270,0.009796081,0.0003,0.011046735791023821,0.10727137327194214,0.1919921875
393.41,856,77,66048,-68.01593025,129,399.8479706466198,25.578447341918945,-0.9687045224010944,0.2,1280,0.014656591,0.0003,-0.0034514103666879238,0.030105113983154297,0.11953125
397.7,861,77,66560,-64.69440870999999,130,111.238082832098,6.375885963439941,-1.0225572451949119,0.2,1290,0.0027509034,0.0003,-0.0016118081519380211,0.5887613594532013,0.0923828125
397.7,867,77,67072,-64.69440870999999,131,250.680724093318,841.1015014648438,-0.8024747468531132,0.2,1300,0.008358319,0.0003,-0.007792007294483483,0.17122095823287964,0.0951171875
404.59,871,77,67584,-63.148642390000006,132,17.102084962371737,0.5150168538093567,-0.7178952183574439,0.2,1310,0.009616407,0.0003,-0.008624776010401547,0.8109985440969467,0.0890625
407.26,879,77,68096,-58.72352837000001,133,300.0038816392422,119.2853012084961,-0.8605390083044767,0.2,1320,0.011090733,0.0003,-0.008884579711593687,0.17166835069656372,0.0740234375
409.67,884,77,68608,-56.4218114,134,178.16241732239723,31.424097061157227,-0.835628217086196,0.2,1330,0.00493591,0.0003,-0.00490291221649386,0.1614486575126648,0.045703125
412.64,889,77,69120,-55.315074530000004,135,154.37882318794726,8.464076042175293,-0.7915103983134031,0.2,1340,0.004597853,0.0003,-0.004059263051021844,0.5417730510234833,0.0419921875
419.95,895,77,69632,-53.60589643000001,136,160.8359845161438,5.701082706451416,-1.0108358196914196,0.2,1350,0.011501447,0.0003,-0.011725793522782624,0.20859497785568237,0.1287109375
424.15,900,77,70144,-53.13488997,137,201.79626653790473,7.992551326751709,-0.7803238671272993,0.2,1360,0.0068327356,0.0003,-0.0028174489503726362,0.4659843444824219,0.0306640625
424.15,905,78,70656,-53.13488997,138,115.02912909984589,12.857707023620605,-1.0308245949447155,0.2,1370,0.00928386,0.0003,-0.0034306552959606053,0.21169155836105347,0.0931640625
431.53,910,78,71168,-51.153461990000004,139,12.870149102807044,8.335115432739258,-1.0708192266523837,0.2,1380,0.010454845,0.0003,-0.006647856230847538,0.8732445985078812,0.1517578125
434.94,914,78,71680,-48.40460065000001,140,206.68590882122515,3.2285079956054688,-0.6629790671169757,0.2,1390,0.006644954,0.0003,-0.002995989192277193,0.4267171025276184,0.0421875
439.6,919,78,72192,-44.59293253000001,141,158.42271476387978,137.2032470703125,-0.8293662805110216,0.2,1400,0.012713539,0.0003,0.0057842856738716366,0.6367417573928833,0.1611328125
439.6,924,78,72704,-44.59293253000001,142,150.42195397913457,16.222393035888672,-0.44416470900177957,0.2,1410,0.0012925195,0.0003,-0.00044330167584121226,0.27103912830352783,0.001171875
445.13,928,78,73216,-42.42674032000001,143,15.164796912670136,4.100863456726074,-1.094424195587635,0.2,1420,0.015078237,0.0003,-0.011996785597875714,0.909309096634388,0.204296875
447.28,933,78,73728,-41.79131956000001,144,129.00404417812825,3.9717910289764404,-0.9210331805050374,0.2,1430,0.006071752,0.0003,-0.007937725004740059,0.48875004053115845,0.0779296875
442.75,938,79,74240,-39.64644509,145,169.8319305628538,1.6983100175857544,-0.9248612478375435,0.2,1440,0.0048421007,0.0003,-0.007923358189873397,0.4636994004249573,0.087109375
447.08,943,79,74752,-33.919150840000015,146,111.23258862495422,3.588456869125366,-0.9529822435230016,0.2,1450,0.020143207,0.0003,-0.0014452685485593975,0.6806424856185913,0.1193359375
447.08,949,79,75264,-33.919150840000015,147,118.15596444010734,106.15679931640625,-0.638386245071888,0.2,1460,0.004602639,0.0003,-0.003320876765064895,0.625566154718399,0.05078125
453.01,952,79,75776,-25.382790130000004,148,46.994634464383125,5.156894207000732,-0.5202074937522412,0.2,1470,0.004855276,0.0003,-0.012541645672172308,0.5213219523429871,0.078125
456.61,958,79,76288,-23.086007400000003,149,376.0572549343109,113.92019653320312,-0.8637122251093388,0.2,1480,0.017666752,0.0003,-0.0036328049027360976,0.15246373414993286,0.1001953125
458.65,963,79,76800,-20.92300022,150,104.00396548956633,101.03243255615234,-0.7895635932683944,0.2,1490,0.027508227,0.0003,0.0011147567303851247,0.5103843212127686,0.058203125
